Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
201542I266108,2,2,2,1,21,5,3,0,0,1,0,0,9,-1,-1
201542I266208,1,1,2,1,40,7,3,0,0,0,0,0,19,1,3
201542I266308,2,1,1,2,36,7,3,0,0,0,0,0,9,1,2
201542I266408,2,1,1,1,56,9,3,0,0,0,0,0,9,1,3
201542I266508,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
201542I266508,2,2,2,1,39,7,3,0,0,1,0,0,9,1,5
201542I266608,2,1,1,1,57,9,3,0,0,0,0,0,21,3,5
201542I266708,1,1,1,1,51,8,3,0,0,0,0,0,9,-1,-1
201542I266808,1,1,1,1,79,11,3,0,0,0,0,0,9,1,4
201542I266908,1,1,3,2,80,11,3,5,3,0,0,0,0,1,7
201542I267008,1,1,3,1,22,5,3,1,1,0,0,0,0,1,8
201542I267108,1,1,1,2,28,6,3,0,0,0,0,0,9,1,6
201542I267108,2,2,1,1,58,9,3,0,0,0,0,0,9,1,5
201542I267208,1,1,3,2,45,7,3,10,1,0,0,0,0,-1,-1
201542I267308,2,1,1,2,7,2,3,0,0,0,0,0,1,-1,-1
201542I267408,1,1,1,2,20,4,3,0,0,0,0,0,9,-1,-1
201542I267607,1,1,1,2,29,6,3,0,0,0,0,0,9,1,8
201542I267607,2,2,1,1,32,6,3,0,0,0,0,0,9,1,10
201542I267708,1,1,1,2,38,7,3,0,0,0,0,0,9,1,2
201542I267808,2,1,1,1,41,7,3,0,0,0,0,0,1,1,2
201542I267908,1,1,3,1,3,1,3,5,1,0,0,0,0,1,6
201542I268008,2,1,1,1,59,9,3,0,0,0,0,0,9,2,9
201542I268008,2,2,2,2,38,7,3,0,0,1,0,0,9,-1,-1
201542I268108,1,1,2,2,47,8,3,0,0,0,0,0,10,1,4
201542I268108,2,2,2,2,73,10,3,0,0,1,0,0,9,1,4
201542I268108,3,3,1,1,28,6,3,0,0,0,0,0,9,1,8
201542I268208,2,1,1,2,42,7,1,0,0,0,0,0,1,2,1
201542I268308,1,1,3,1,78,11,3,5,3,0,0,0,0,1,8
201542I268508,1,1,2,2,72,10,3,0,0,1,0,0,9,1,8
201542I268508,2,2,1,1,36,7,3,0,0,0,0,0,9,1,7
201542I268607,2,1,1,2,54,8,3,0,0,0,0,0,9,-1,-1
201542I268708,2,1,1,1,48,8,3,0,0,0,0,0,9,2,8
201542I268808,2,1,1,1,52,8,3,0,0,0,0,0,9,1,10
201542I268808,2,2,2,1,4,1,3,0,0,2,0,0,9,1,10
201542I268908,1,1,3,1,12,3,3,1,9,0,0,0,0,1,4
201542I269008,2,1,1,1,54,8,3,0,0,0,0,0,9,2,7
201542I269008,2,2,2,2,-1,-1,3,0,0,1,0,0,9,-1,-1
201542I269008,4,3,2,2,-1,-1,3,0,0,1,0,0,9,-1,-1
201542I269008,4,4,2,2,13,3,3,0,0,2,0,0,9,-1,-1
201542I269108,2,1,1,1,20,4,3,0,0,0,0,0,1,1,4
201542I269208,1,1,1,2,34,6,2,0,0,0,0,0,1,-1,-1
201542I269308,1,1,1,1,78,11,3,0,0,0,0,0,9,1,4
201542I269308,1,2,2,2,77,11,3,0,0,1,0,0,9,1,4
201542I269408,1,1,3,1,20,4,3,5,1,0,0,0,0,3,7
201542I269508,3,1,2,2,50,8,3,0,0,1,0,0,9,1,6
201542I269508,3,2,1,1,47,8,3,0,0,0,0,0,9,1,6
201542I269608,2,1,1,1,33,6,3,0,0,0,0,0,9,1,2
201542I269608,2,2,2,2,30,6,3,0,0,1,0,0,9,1,2
201542I269708,1,1,3,2,21,5,3,4,1,0,0,0,0,1,3
201542I269808,2,1,2,2,11,3,3,0,0,2,0,0,9,1,3
201542I269907,1,1,1,1,44,7,3,0,0,0,0,0,9,-1,-1
201542I270208,2,1,1,1,20,4,3,0,0,0,0,0,9,2,10
201542I270208,3,2,2,1,57,9,3,0,0,1,0,0,9,3,7
201542I270308,1,1,1,2,19,4,3,0,0,0,0,0,9,2,8
201542I270308,1,2,2,2,17,4,3,0,0,1,0,0,9,2,8
201542I270408,2,1,1,1,25,5,3,0,0,0,0,0,5,2,7
201542I270509,1,1,2,2,91,11,3,0,0,1,0,0,9,1,2
201542I270608,2,1,2,1,84,11,3,0,0,1,0,0,9,1,10
201542I270608,2,2,1,2,79,11,3,0,0,0,0,0,9,1,10
201542I270709,2,1,1,2,49,8,3,0,0,0,0,0,9,-1,-1
201542I270809,2,1,1,1,26,6,3,0,0,0,0,0,3,1,6
201542I271109,2,1,1,1,26,6,3,0,0,0,0,0,3,1,7
201542I271209,1,1,1,1,23,5,2,0,0,0,0,0,5,-1,-1
201542I271209,2,2,1,1,59,9,3,0,0,0,0,0,9,3,6
201542I271309,1,1,3,2,81,11,2,1,1,0,0,0,0,1,1
201542I271409,1,1,1,2,52,8,2,0,0,0,0,0,9,1,8
201542I271507,1,1,1,2,37,7,3,0,0,0,0,0,9,3,8
201542I271608,2,1,1,1,47,8,3,0,0,0,0,0,9,3,10
201542I271708,3,1,2,2,37,7,3,0,0,1,0,0,9,1,8
201542I271808,1,1,1,1,21,5,3,0,0,0,0,0,9,1,7
201542I272006,2,1,1,1,23,5,3,0,0,0,0,0,19,1,8
201542I272006,2,2,2,2,-1,-1,3,0,0,0,0,0,19,2,10
201542I272006,2,3,2,2,-1,-1,3,0,0,0,0,0,19,1,8
201542I272108,2,1,1,1,43,7,3,0,0,0,0,0,3,1,3
201542I272208,2,1,1,1,57,9,3,0,0,0,0,0,9,1,10
201542I272307,1,1,1,1,20,4,3,0,0,0,0,0,9,1,4
201542I272307,1,2,2,1,28,6,2,0,0,1,0,0,9,1,4
201542I272407,1,1,1,1,17,4,2,0,0,0,0,0,2,1,4
201542I272508,1,1,1,1,31,6,3,0,0,0,0,0,19,1,2
201542I272508,2,2,1,2,30,6,3,0,0,0,0,0,9,1,5
201542I272508,3,3,1,1,32,6,3,0,0,0,0,0,9,1,5
201542I272508,4,4,1,1,29,6,3,0,0,0,0,0,9,1,9
201542I272608,1,1,1,2,21,5,3,0,0,0,0,0,9,1,4
201542I272708,1,1,3,2,32,6,2,6,9,0,0,0,0,2,4
201542I272808,2,1,1,1,57,9,3,0,0,0,0,0,9,1,6
201542I272908,1,1,1,1,19,4,3,0,0,0,0,0,9,-1,-1
201542I272908,1,2,2,2,16,4,3,0,0,1,0,0,9,1,4
201542I272908,1,3,2,1,22,5,3,0,0,1,0,0,9,1,3
201542I273008,1,2,1,2,69,10,3,0,0,0,0,0,9,1,4
201542I273008,2,1,1,2,69,10,3,0,0,0,0,0,9,1,10
201542I273108,1,1,1,1,25,5,3,0,0,0,0,0,9,1,2
201542I273108,1,2,2,1,26,6,3,0,0,2,0,0,9,2,8
201542I273108,1,3,2,2,19,4,3,0,0,1,0,0,9,1,6
201542I273108,1,4,2,2,10,2,3,0,0,2,0,0,9,-1,-1
201542I273208,1,1,1,1,36,7,3,0,0,0,0,0,9,1,4
201542I273308,1,2,2,2,14,3,3,0,0,1,0,0,9,-1,-1
201542I273308,3,1,1,2,31,6,3,0,0,0,0,0,9,1,4
201542I273408,1,1,1,2,19,4,3,0,0,0,0,0,9,1,2
201542I273508,5,1,1,1,79,11,3,0,0,0,0,0,9,1,6
201542I273508,5,2,2,2,76,11,3,0,0,1,0,0,9,1,1
201542I273709,1,1,1,1,21,5,3,0,0,0,0,0,9,3,9
201542I273808,1,1,1,1,44,7,3,0,0,0,0,0,5,1,3
201542I273909,1,1,3,2,50,8,3,10,6,0,0,0,0,3,6
201542I274008,1,1,1,1,18,4,2,0,0,0,0,0,9,1,5
201542I274109,1,1,1,1,48,8,3,0,0,0,0,0,3,1,10
201542I274209,2,1,1,1,17,4,3,0,0,0,0,0,9,2,5
201542I274309,1,1,3,2,15,3,3,5,1,0,0,0,0,1,9
201542I274408,2,1,1,1,55,8,3,0,0,0,0,0,9,1,6
201542I274509,1,1,1,1,21,5,3,0,0,0,0,0,9,1,1
201542I274608,1,1,1,1,19,4,3,0,0,0,0,0,9,1,5
201542I274709,2,1,2,2,17,4,3,0,0,0,4,0,11,1,8
201542I274809,1,1,1,2,52,8,3,0,0,0,0,0,9,3,7
201542I274909,2,1,1,1,53,8,3,0,0,0,0,0,9,1,3
201542I275009,2,1,1,2,48,8,3,0,0,0,0,0,9,1,7
201542I275109,2,1,1,1,39,7,2,0,0,0,0,0,1,1,8
201542I275208,1,1,1,2,74,10,3,0,0,0,0,0,9,2,9
201542I275309,2,1,1,1,40,7,3,0,0,0,0,0,1,-1,-1
201542I275409,1,1,1,2,38,7,3,0,0,0,0,0,9,1,10
201542I275509,1,1,1,1,28,6,3,0,0,0,0,0,19,1,6
201542I275609,2,1,1,2,24,5,3,0,0,0,0,0,9,1,5
201542I275709,1,1,1,2,24,5,3,0,0,0,0,0,3,1,2
201542I275809,1,1,1,2,27,6,3,0,0,0,0,0,9,1,7
201542I275809,2,2,1,2,53,8,3,0,0,0,0,0,9,3,8
201542I275909,2,1,1,2,55,8,3,0,0,0,0,0,9,1,5
201542I276008,2,1,1,2,32,6,2,0,0,0,0,0,9,1,3
201542I276008,2,2,2,2,35,6,2,0,0,1,0,0,9,-1,-1
201542I276109,2,1,1,1,26,6,2,0,0,0,0,0,1,1,4
201542I276209,1,1,1,1,10,2,2,0,0,0,0,0,1,1,4
201542I276309,2,1,2,2,30,6,3,0,0,1,0,0,9,1,10
201542I276309,2,2,2,2,14,3,3,0,0,2,0,0,9,1,10
201542I276708,1,1,3,1,81,11,2,5,2,0,0,0,0,1,7
201542I276808,2,1,1,2,71,10,3,0,0,0,0,0,9,2,8
201542I276909,2,1,1,1,46,8,3,0,0,0,0,0,9,1,9
201542I277008,1,1,2,1,62,9,3,0,0,0,0,0,19,-1,-1
201542I277108,1,1,1,1,19,4,3,0,0,0,0,0,3,1,6
201542I277208,2,1,1,1,14,3,3,0,0,0,0,0,1,1,7
201542I277309,2,1,1,2,24,5,3,0,0,0,0,0,9,1,5
201542I277309,2,2,2,1,28,6,3,0,0,1,0,0,9,1,5
201542I277408,2,1,1,1,25,5,2,0,0,0,0,0,90,-1,-1
201542I277508,1,1,1,1,22,5,3,0,0,0,0,0,3,1,2
201542I277609,1,1,1,1,40,7,3,0,0,0,0,0,5,1,6
201542I277709,2,1,1,2,38,7,3,0,0,0,0,0,9,1,4
201542I277709,2,2,2,1,12,3,3,0,0,2,0,0,9,1,4
201542I277709,2,3,2,1,8,2,3,0,0,2,0,0,9,1,4
201542I277909,1,1,1,2,20,4,3,0,0,0,0,0,2,1,1
201542I278009,2,1,1,2,20,4,3,0,0,0,0,0,9,2,9
201542I278209,1,1,3,2,5,1,3,10,9,0,0,0,0,1,7
201542I278309,2,1,1,2,32,6,3,0,0,0,0,0,9,-1,-1
201542I278409,2,1,1,2,31,6,3,0,0,0,0,0,9,1,4
201542I278409,2,2,2,1,8,2,3,0,0,1,0,0,9,1,4
201542I278509,2,1,1,1,20,4,3,0,0,0,0,0,1,1,4
201542I278609,1,1,3,1,45,7,3,5,9,0,0,0,0,1,8
201542I278709,2,1,2,2,26,6,3,0,0,1,0,0,9,1,5
201542I278809,1,1,1,1,29,6,1,0,0,0,0,0,9,1,9
201542I278809,2,2,1,2,46,8,2,0,0,0,0,0,9,1,9
201542I278908,2,1,1,2,60,9,3,0,0,0,0,0,9,1,5
201542I278908,3,2,2,2,7,2,3,0,0,2,0,0,9,1,3
201542I278908,3,3,2,1,5,1,3,0,0,2,0,0,9,1,3
201542I279009,2,1,2,2,32,6,3,0,0,1,0,0,9,1,7
201542I279209,1,1,1,1,33,6,2,0,0,0,0,0,9,1,7
201542I279409,1,1,3,1,4,1,3,5,3,0,0,0,0,1,5
201542I279508,1,1,1,2,51,8,3,0,0,0,0,0,9,1,3
201542I279508,2,2,1,1,31,6,3,0,0,0,0,0,9,1,5
201542I279609,2,1,1,1,64,9,3,0,0,0,0,0,19,1,8
201542I279708,1,1,1,1,46,8,3,0,0,0,0,0,9,3,6
201542I279809,2,1,1,1,16,4,2,0,0,0,0,0,2,2,8
201542I279901,1,1,1,1,50,8,3,0,0,0,0,0,3,1,3
201542I280009,2,1,1,1,15,3,3,0,0,0,0,0,1,1,10
201542I280109,2,1,1,2,55,8,3,0,0,0,0,0,9,1,10
201542I280209,2,1,1,1,13,3,3,0,0,0,0,0,1,-1,-1
201542I280209,3,2,1,1,12,3,3,0,0,0,0,0,1,-1,-1
201542I280409,2,1,2,2,-1,-1,3,0,0,2,0,0,9,1,2
201542I280502,1,1,1,2,39,7,3,0,0,0,0,0,9,1,5
201542I280608,2,1,1,2,37,7,3,0,0,0,0,0,1,1,6
201542I280709,1,1,1,1,67,10,3,0,0,0,0,0,9,1,4
201542I280809,1,1,1,1,34,6,2,0,0,0,0,0,1,1,1
201542I280909,1,1,1,1,23,5,3,0,0,0,0,0,4,1,7
201542I281009,2,1,1,2,32,6,3,0,0,0,0,0,9,1,3
201542I281209,1,1,1,1,53,8,3,0,0,0,0,0,9,1,3
201542I281209,1,2,2,1,52,8,3,0,0,1,0,0,9,1,3
201542I281309,1,1,2,1,19,4,3,0,0,1,0,0,9,1,5
201542I281309,1,2,2,2,18,4,3,0,0,2,0,0,9,2,6
201542I281409,2,1,1,1,30,6,3,0,0,0,0,0,9,2,8
201542I281409,2,2,2,1,18,4,2,0,0,1,0,0,9,-1,-1
201542I281509,1,1,1,2,38,7,3,0,0,0,0,0,9,-1,-1
201542I281509,1,2,2,2,29,6,3,0,0,2,0,0,9,1,5
201542I281607,1,1,1,2,-1,-1,2,0,0,0,0,0,9,-1,-1
201542I281709,1,1,3,1,29,6,2,6,9,0,0,0,0,1,5
201542I281809,2,1,1,2,18,4,3,0,0,0,0,0,9,2,8
201542I281909,2,1,1,2,38,7,2,0,0,0,0,0,1,1,10
201542I282009,1,1,1,1,22,5,1,0,0,0,0,0,19,1,3
201542I282009,2,2,1,1,62,9,3,0,0,0,0,0,21,1,2
201542I282109,2,1,1,2,34,6,3,0,0,0,0,0,9,1,2
201542I282109,2,2,2,2,9,2,3,0,0,2,0,0,9,1,2
201542I282209,2,1,1,1,17,4,3,0,0,0,0,0,3,2,5
201542I282309,3,1,1,1,23,5,3,0,0,0,0,0,3,1,9
201542I282409,1,1,3,2,25,5,3,5,3,0,0,0,0,1,9
201542I282509,2,1,1,1,20,4,3,0,0,0,0,0,9,1,9
201542I282509,2,2,2,1,20,4,3,0,0,1,0,0,9,1,2
201542I282509,2,3,2,1,20,4,3,0,0,2,0,0,9,2,9
201542I282609,1,2,2,2,33,6,3,0,0,1,0,0,9,1,1
201542I282609,1,3,2,2,15,3,3,0,0,2,0,0,9,1,1
201542I282609,2,1,1,2,34,6,3,0,0,0,0,0,9,1,4
201542I282709,2,1,1,1,12,3,3,0,0,0,0,0,1,1,10
201542I282809,2,1,1,1,58,9,3,0,0,0,0,0,3,3,5
201542I282909,2,1,1,1,31,6,3,0,0,0,0,0,1,1,2
201542I283009,1,1,3,2,15,3,3,5,2,0,0,0,0,1,7
201542I283208,2,1,1,2,45,7,2,0,0,0,0,0,1,-1,-1
201542I283309,1,1,1,2,19,4,3,0,0,0,0,0,9,1,1
201542I283409,1,1,3,2,4,1,3,5,1,0,0,0,0,1,10
201542I283409,1,2,3,1,35,6,3,5,1,0,0,0,0,1,10
201542I283609,1,1,1,2,56,9,3,0,0,0,0,0,9,2,5
201542I283709,1,1,3,2,9,2,2,5,1,0,0,0,0,1,3
201542I283809,1,1,1,2,21,5,3,0,0,0,0,0,3,2,5
201542I283909,2,1,1,1,52,8,3,0,0,0,0,0,9,1,9
201542I284009,2,1,1,1,18,4,3,0,0,0,0,0,3,3,7
201542I284109,2,1,1,1,27,6,3,0,0,0,0,0,9,1,1
201542I284309,2,1,1,1,20,4,3,0,0,0,0,0,1,2,8
201542I284409,2,1,1,1,41,7,3,0,0,0,0,0,2,1,6
201542I284509,1,1,3,1,90,11,3,5,1,0,0,0,0,1,5
201542I284609,2,1,1,2,31,6,3,0,0,0,0,0,9,1,9
201542I284609,2,2,2,2,20,4,3,0,0,1,0,0,9,1,3
201542I284709,1,1,3,1,14,3,2,5,3,0,0,0,0,-1,-1
201542I284809,2,1,1,1,11,3,3,0,0,0,0,0,1,1,2
201542I284909,2,1,1,2,30,6,3,0,0,0,0,0,11,1,4
201542I284909,2,2,2,2,36,7,3,0,0,0,4,0,11,-1,-1
201542I284909,2,3,2,1,65,9,3,0,0,0,4,0,11,-1,-1
201542I284909,2,4,2,1,80,11,3,0,0,0,4,0,11,-1,-1
201542I284909,2,5,2,2,82,11,3,0,0,0,4,0,11,-1,-1
201542I284909,2,6,2,2,81,11,3,0,0,0,4,0,11,-1,-1
201542I284909,2,7,2,1,84,11,3,0,0,0,4,0,11,-1,-1
201542I285009,1,1,3,2,56,9,3,4,9,0,0,0,0,1,9
201542I285109,2,1,1,2,-1,-1,3,0,0,0,0,0,1,2,5
201542I285309,2,1,1,2,29,6,3,0,0,0,0,0,9,3,7
201542I285409,2,1,1,1,42,7,3,0,0,0,0,0,1,1,7
201542I285609,1,1,1,1,20,4,2,0,0,0,0,0,3,1,8
201542I285809,1,1,1,2,19,4,3,0,0,0,0,0,2,1,5
201542I285909,1,1,3,2,20,4,2,4,1,0,0,0,0,1,10
201542I286209,1,1,1,1,30,6,3,0,0,0,0,0,9,3,4
201542I286209,2,2,1,1,28,6,3,0,0,0,0,0,9,1,2
201542I286509,1,1,3,1,14,3,2,5,2,0,0,0,0,2,4
201542I286609,1,1,1,1,74,10,3,0,0,0,0,0,9,1,4
201542I286709,1,1,3,1,68,10,2,4,1,0,0,0,0,1,4
201542I286809,1,1,1,1,29,6,2,0,0,0,0,0,9,1,4
201542I286909,1,1,1,1,21,5,3,0,0,0,0,0,9,3,4
201542I287009,1,1,1,1,44,7,3,0,0,0,0,0,19,3,5
201542I287109,2,1,1,1,50,8,3,0,0,0,0,0,9,1,8
201542I287209,2,1,1,1,-1,-1,2,0,0,0,0,0,1,1,2
201542I287309,2,1,1,1,64,9,3,0,0,0,0,0,9,3,6
201542I287408,1,1,2,2,25,5,3,0,0,1,0,0,9,2,7
201542I287509,1,1,3,1,11,3,2,5,1,0,0,0,0,1,4
201542I287609,2,1,1,1,52,8,3,0,0,0,0,0,1,1,2
201542I287809,2,1,1,1,-1,-1,3,0,0,0,0,0,1,-1,-1
201542I287909,1,1,1,1,45,7,3,0,0,0,0,0,9,1,3
201542I288009,1,1,1,1,20,4,3,0,0,0,0,0,3,3,6
201542I288109,2,1,1,1,45,7,3,0,0,0,0,0,1,3,8
201542I288209,2,1,1,2,23,5,3,0,0,0,0,0,9,1,3
201542I288309,1,1,1,1,12,3,2,0,0,0,0,0,1,1,9
201542I288408,2,1,1,1,67,10,2,0,0,0,0,0,5,1,3
201542I288509,2,1,1,1,53,8,1,0,0,0,0,0,4,1,6
201542I288609,2,1,1,1,52,8,1,0,0,0,0,0,5,1,5
201542I288709,1,1,1,1,38,7,3,0,0,0,0,0,9,1,3
201542I288709,1,2,2,1,35,6,3,0,0,1,0,0,9,1,3
201542I288809,1,1,1,1,52,8,3,0,0,0,0,0,9,3,5
201542I288809,2,2,1,1,48,8,3,0,0,0,0,0,9,1,10
201542I288909,1,1,1,1,68,10,3,0,0,0,0,0,10,1,10
201542I289009,2,1,2,1,47,8,2,0,0,1,0,0,9,1,2
201542I289009,2,2,1,1,63,9,3,0,0,0,0,0,9,-1,-1
201542I289109,2,1,1,1,61,9,3,0,0,0,0,0,9,1,1
201542I289209,2,1,1,2,26,6,3,0,0,0,0,0,9,1,8
201542I289309,2,1,1,2,35,6,3,0,0,0,0,0,9,-1,-1
201542I289409,1,1,1,2,49,8,3,0,0,0,0,0,9,1,3
201542I289409,1,2,2,1,11,3,3,0,0,2,0,0,9,1,3
201542I289409,1,3,2,1,10,2,3,0,0,2,0,0,9,1,2
201542I289509,1,1,1,1,16,4,3,0,0,0,0,0,1,1,3
201542I289608,1,1,1,1,31,6,3,0,0,0,0,0,9,1,3
201542I289709,1,1,3,1,41,7,3,5,9,0,0,0,0,1,4
201542I289809,1,1,2,2,77,11,3,0,0,1,0,0,9,-1,-1
201542I289809,1,2,1,2,51,8,3,0,0,0,0,0,9,1,4
201542I289909,1,1,1,1,51,8,2,0,0,0,0,0,2,3,7
201542I290009,1,1,1,2,76,11,3,0,0,0,0,0,9,2,7
201542I290109,2,1,1,1,36,7,3,0,0,0,0,0,3,1,4
201542I290309,2,1,1,1,53,8,2,0,0,0,0,0,5,1,8
201542I290409,2,1,1,1,51,8,3,0,0,0,0,0,5,2,9
201542I290509,1,1,1,1,16,4,3,0,0,0,0,0,2,1,5
201542I290609,2,1,2,1,51,8,2,0,0,1,0,0,9,1,7
201542I290609,2,2,2,2,88,11,2,0,0,2,0,0,9,-1,-1
201542I290709,1,1,3,1,9,2,3,1,3,0,0,0,0,1,3
201542I290809,1,1,1,1,36,7,3,0,0,0,0,0,9,1,6
201542I290909,2,1,2,1,91,11,2,0,0,1,0,0,9,3,6
201542I291009,2,1,1,2,42,7,3,0,0,0,0,0,9,1,4
201542I291109,2,1,1,2,43,7,3,0,0,0,0,0,5,1,3
201542I291209,3,1,1,2,27,6,3,0,0,0,0,0,9,1,1
201542I291309,2,1,1,2,38,7,3,0,0,0,0,0,9,1,4
201542I291409,1,1,1,1,73,10,2,0,0,0,0,0,9,1,4
201542I291509,2,1,2,1,33,6,3,0,0,2,0,0,9,1,1
201542I291609,2,1,1,1,53,8,2,0,0,0,0,0,22,1,2
201542I291706,2,1,1,2,70,10,3,0,0,0,0,0,9,2,8
201542I291807,1,1,1,2,59,9,3,0,0,0,0,0,9,1,9
201542I291908,2,1,2,1,33,6,3,0,0,0,0,0,19,2,8
201542I292008,1,1,3,1,27,6,3,1,3,0,0,0,0,1,7
201542I292109,1,1,1,1,33,6,3,0,0,0,0,0,9,1,7
201542I292208,1,1,2,1,-1,-1,3,0,0,2,0,0,9,1,4
201542I292208,1,2,2,2,-1,-1,3,0,0,2,0,0,9,-1,-1
201542I292309,1,1,1,2,56,9,2,0,0,0,0,0,9,2,9
201542I292409,2,1,1,1,21,5,2,0,0,0,0,0,9,1,9
201542I292509,2,1,1,1,16,4,2,0,0,0,0,0,1,1,6
201542I292609,2,1,1,1,18,4,3,0,0,0,0,0,3,1,6
201542I292709,2,1,1,2,20,4,3,0,0,0,0,0,9,1,5
201542I292809,1,1,1,1,36,7,2,0,0,0,0,0,9,1,5
201542I292909,2,1,1,2,67,10,3,0,0,0,0,0,9,1,6
201542I293009,2,1,2,2,78,11,3,0,0,1,0,0,9,3,3
201542I293209,2,1,1,2,35,6,3,0,0,0,0,0,1,1,5
201542I293309,1,1,3,1,37,7,3,6,9,0,0,0,0,1,9
201542I293401,2,1,1,1,38,7,3,0,0,0,0,0,5,2,1
201542I293509,2,1,1,1,17,4,3,0,0,0,0,0,1,1,7
201542I293709,2,1,1,1,66,10,3,0,0,0,0,0,9,1,8
201542I293808,1,1,1,2,26,6,3,0,0,0,0,0,9,3,7
201542I293808,2,2,1,1,52,8,3,0,0,0,0,0,9,1,4
201542I293909,1,1,3,2,44,7,3,6,9,0,0,0,0,1,8
201542I294009,1,1,3,1,24,5,3,10,9,0,0,0,0,1,1
201542I294109,1,1,1,2,25,5,3,0,0,0,0,0,9,1,6
201542I294309,1,1,2,2,9,2,3,0,0,2,0,0,9,1,3
201542I294309,2,2,1,2,37,7,3,0,0,0,0,0,9,1,3
201542I294409,2,1,1,1,20,4,3,0,0,0,0,0,9,1,3
201542I294509,2,1,1,1,20,4,3,0,0,0,0,0,9,1,8
201542I294609,1,1,1,2,45,7,3,0,0,0,0,0,9,1,1
201542I294609,2,2,1,1,18,4,3,0,0,0,0,0,9,1,5
201542I294708,1,2,1,2,55,8,3,0,0,0,0,0,9,-1,-1
201542I294708,2,1,3,2,-1,-1,3,1,1,0,0,0,0,1,10
201542I294809,2,1,1,1,57,9,3,0,0,0,0,0,9,3,6
201542I294909,1,1,3,1,21,5,3,5,1,0,0,0,0,1,3
201542I295109,2,1,2,1,14,3,3,0,0,1,0,0,9,1,5
201542I295209,1,1,1,2,53,8,3,0,0,0,0,0,9,1,2
201542I295209,1,5,2,2,52,8,3,0,0,1,0,0,9,1,2
201542I295209,2,2,1,2,33,6,3,0,0,0,0,0,9,1,1
201542I295209,2,3,2,2,11,3,3,0,0,1,0,0,9,1,1
201542I295209,2,4,2,1,14,3,3,0,0,2,0,0,9,1,1
201542I295309,1,1,1,2,55,8,3,0,0,0,0,0,9,1,10
201542I295309,2,2,1,2,37,7,3,0,0,0,0,0,9,1,2
201542I295409,1,1,3,1,10,2,3,10,9,0,0,0,0,1,3
201542I295509,2,1,1,1,67,10,3,0,0,0,0,0,9,1,6
201542I295709,3,1,1,1,39,7,3,0,0,0,0,0,9,1,4
201542I295809,1,1,1,2,21,5,3,0,0,0,0,0,9,1,6
201542I295909,2,1,1,1,47,8,3,0,0,0,0,0,9,2,8
201542I296009,2,1,1,1,16,4,2,0,0,0,0,0,1,1,10
201542I296109,2,1,1,1,17,4,3,0,0,0,0,0,3,1,1
201542I296209,1,1,1,1,43,7,2,0,0,0,0,0,4,1,2
201542I296309,1,1,2,1,20,4,3,0,0,2,0,0,9,1,6
201542I296309,1,2,2,1,40,7,3,0,0,1,0,0,9,-1,-1
201542I296409,1,1,1,1,19,4,3,0,0,0,0,0,9,1,4
201542I296509,1,1,1,1,17,4,2,0,0,0,0,0,9,1,5
201542I296609,1,3,1,1,62,9,3,0,0,0,0,0,21,1,-1
201542I296609,2,1,1,1,68,10,1,0,0,0,0,0,17,2,9
201542I296609,3,2,1,1,20,4,3,0,0,0,0,0,19,1,6
201542I296709,2,1,1,1,31,6,3,0,0,0,0,0,19,1,6
201542I296809,2,1,1,1,9,2,3,0,0,0,0,0,1,2,8
201542I296909,2,1,1,2,33,6,3,0,0,0,0,0,9,1,3
201542I296909,2,2,2,2,12,3,3,0,0,1,0,0,9,1,3
201542I297009,2,1,1,1,18,4,3,0,0,0,0,0,9,1,1
201542I297109,1,1,3,2,71,10,2,8,9,0,0,0,0,-1,-1
201542I297209,1,1,1,1,28,6,3,0,0,0,0,0,19,1,8
201542I297309,1,1,3,2,12,3,2,4,3,0,0,0,0,1,4
201542I297409,1,1,1,1,49,8,3,0,0,0,0,0,19,2,7
201542I297409,2,2,1,1,32,6,3,0,0,0,0,0,20,3,8
201542I297509,2,1,2,2,38,7,3,0,0,2,0,0,9,1,2
201542I297609,2,1,1,2,30,6,3,0,0,0,0,0,9,2,8
201542I297709,2,1,1,2,48,8,3,0,0,0,0,0,9,1,3
201542I297807,1,1,1,2,51,8,2,0,0,0,0,0,90,3,9
201542I297909,2,1,1,1,21,5,3,0,0,0,0,0,9,1,7
201542I298009,1,1,3,2,-1,-1,3,5,1,0,0,0,0,-1,-1
201542I298109,1,1,1,1,47,8,2,0,0,0,0,0,21,-1,-1
201542I298209,1,1,1,2,30,6,2,0,0,0,0,0,9,3,10
201542I298309,1,1,1,1,33,6,3,0,0,0,0,0,3,1,7
201542I298409,1,1,3,2,62,9,2,1,1,0,0,0,0,1,3
201542I298509,2,1,1,1,62,9,3,0,0,0,0,0,5,3,4
201542I298609,1,1,1,1,23,5,2,0,0,0,0,0,9,1,6
201542I298709,1,1,1,2,42,7,3,0,0,0,0,0,9,1,9
201542I299009,1,1,3,1,62,9,3,5,1,0,0,0,0,1,7
201542I299009,1,2,1,1,83,11,3,0,0,0,0,0,9,-1,-1
